time	V(n003)
2.800001874463226e-01	1.260715e-01
2.800002096288062e-01	1.262267e-01
2.800002338055991e-01	1.264061e-01
2.800002598495254e-01	1.265206e-01
2.800002895619362e-01	1.265642e-01
2.800003151093122e-01	1.265708e-01
2.800003463053677e-01	1.265698e-01
2.800003798925067e-01	1.265681e-01
2.800004333117252e-01	1.265666e-01
2.800005073258025e-01	1.265659e-01
2.900000000000000e-01	1.265658e-01
2.900000010000000e-01	1.278201e-01
2.900000030000000e-01	1.303433e-01
2.900000060000000e-01	1.341636e-01
2.900000100000000e-01	1.392957e-01
2.900000112000000e-01	1.393453e-01
2.900000128000000e-01	1.393995e-01
2.900000160000000e-01	1.394721e-01
2.900000224000000e-01	1.395221e-01
2.900000326846727e-01	1.394566e-01
2.900000439532555e-01	1.392695e-01
2.900000573149215e-01	1.389669e-01
2.900000781174036e-01	1.384366e-01
2.900001197223678e-01	1.373763e-01
2.900002029322963e-01	1.355413e-01
2.900003167132717e-01	1.336948e-01
2.900004208329862e-01	1.326566e-01
2.900005411046239e-01	1.320256e-01
2.900006686650218e-01	1.317040e-01
2.900008404547121e-01	1.315286e-01
2.900010497145333e-01	1.314573e-01
2.900013594780697e-01	1.314342e-01
2.900018040736494e-01	1.314300e-01
2.999949500000026e-01	1.314299e-01
3.000000000000000e-01	1.314299e-01
3.000000010000000e-01	1.340140e-01
3.000000030000000e-01	1.392111e-01
3.000000060000000e-01	1.470743e-01
3.000000100000000e-01	1.576282e-01
3.000000104000000e-01	1.571614e-01
3.000000112000000e-01	1.562215e-01
3.000000128000000e-01	1.543148e-01
3.000000160000000e-01	1.504217e-01
3.000000200000000e-01	1.454690e-01
3.000000212000001e-01	1.454435e-01
3.000000228000001e-01	1.453997e-01
3.000000260000001e-01	1.452922e-01
3.000000324000002e-01	1.450331e-01
3.000000452000004e-01	1.444198e-01
3.000000708000007e-01	1.430907e-01
3.000001220000014e-01	1.406688e-01
3.000001673208446e-01	1.391458e-01
3.000002158549266e-01	1.381930e-01
3.000002613136310e-01	1.376057e-01
3.000003040573274e-01	1.371722e-01
3.000003374978454e-01	1.369209e-01
3.000003716874078e-01	1.367511e-01
3.000004084232681e-01	1.366400e-01
3.000004818949887e-01	1.365276e-01
3.000005951852588e-01	1.364626e-01
3.000008217657990e-01	1.364374e-01
3.000011279002273e-01	1.364348e-01
3.000017401690838e-01	1.364352e-01
3.090001499999991e-01	1.364351e-01
3.100000000000001e-01	1.364352e-01
3.100000010000000e-01	1.376896e-01
3.100000030000000e-01	1.402132e-01
3.100000060000000e-01	1.440345e-01
3.100000100000000e-01	1.491687e-01
3.100000112000000e-01	1.492192e-01
3.100000128000000e-01	1.492746e-01
3.100000160000000e-01	1.493497e-01
3.100000224000000e-01	1.494048e-01
3.100000326838114e-01	1.493470e-01
3.100000439549185e-01	1.491675e-01
3.100000572952311e-01	1.488733e-01
3.100000778467942e-01	1.483589e-01
3.100001189499202e-01	1.473220e-01
3.100002011561724e-01	1.455135e-01
3.100003155586723e-01	1.436470e-01
3.100004192009388e-01	1.426015e-01
3.100005398988853e-01	1.419586e-01
3.100006666767655e-01	1.416328e-01
3.100008385498226e-01	1.414535e-01
3.100010463090017e-01	1.413807e-01
3.100013554138160e-01	1.413569e-01
3.100017955721688e-01	1.413524e-01
3.200000000000000e-01	1.413524e-01
3.200000010000000e-01	1.839657e-01
3.200000030000000e-01	2.696384e-01
3.200000059999999e-01	3.990928e-01
3.200000099999999e-01	5.725545e-01
3.200000103999999e-01	5.569993e-01
3.200000111999999e-01	5.267785e-01
3.200000128000000e-01	4.645639e-01
3.200000159999999e-01	3.218797e-01
3.200000189588453e-01	1.721604e-01
3.200000199999999e-01	1.187569e-01
3.200000208778305e-01	1.130821e-01
3.200000220482713e-01	1.071456e-01
3.200000243891528e-01	9.992976e-02
3.200000270693577e-01	9.654354e-02
3.200000299592824e-01	9.588249e-02
3.200000340552706e-01	9.784803e-02
3.200000387715586e-01	1.030193e-01
3.200000447282865e-01	1.100276e-01
3.200000530309914e-01	1.175013e-01
3.200000630574849e-01	1.238439e-01
3.200000754429020e-01	1.288897e-01
3.200000881810873e-01	1.320233e-01
3.200001039500426e-01	1.345774e-01
3.200001219060653e-01	1.366241e-01
3.200001381016997e-01	1.377654e-01
3.200001606340971e-01	1.386965e-01
3.200001809400211e-01	1.392842e-01
3.200002048776250e-01	1.398146e-01
3.200002277102597e-01	1.401844e-01
3.200002537293511e-01	1.404244e-01
3.200002834616767e-01	1.405371e-01
3.200003135923649e-01	1.405731e-01
3.200004041111910e-01	1.405817e-01
3.200004946300172e-01	1.405881e-01
3.200005851488433e-01	1.405924e-01
3.200006756676695e-01	1.405945e-01
3.200007661864956e-01	1.405945e-01
3.200008567053218e-01	1.405924e-01
3.200009472241480e-01	1.405881e-01
3.300000000000000e-01	1.405881e-01
3.300000010000000e-01	1.418573e-01
3.300000030000000e-01	1.444293e-01
3.300000060000000e-01	1.483596e-01
3.300000100000000e-01	1.536696e-01
3.300000104000000e-01	1.537035e-01
3.300000112000000e-01	1.537636e-01
3.300000128000000e-01	1.538527e-01
3.300000160000000e-01	1.539457e-01
3.300000224000000e-01	1.539637e-01
3.300000325813979e-01	1.538097e-01
3.300000437762680e-01	1.535451e-01
3.300000573889775e-01	1.531822e-01
3.300000786988513e-01	1.525978e-01
3.300001213185991e-01	1.514816e-01
3.300002065580946e-01	1.495937e-01
3.300003191752402e-01	1.477809e-01
3.300004244279385e-01	1.467471e-01
3.300005440177628e-01	1.461295e-01
3.300006733115063e-01	1.458101e-01
3.300008449553301e-01	1.456385e-01
3.300010571652821e-01	1.455685e-01
3.300013677053177e-01	1.455460e-01
3.300018199118780e-01	1.455420e-01
3.400000000000000e-01	1.455419e-01
3.400000004997762e-01	1.468379e-01
3.400000014993287e-01	1.494550e-01
3.400000034984337e-01	1.547708e-01
3.400000060017901e-01	1.615378e-01
3.400000100000000e-01	1.724628e-01
3.400000103998210e-01	1.720276e-01
3.400000111994630e-01	1.711347e-01
3.400000127987469e-01	1.692612e-01
3.400000159973148e-01	1.653029e-01
3.400000200000000e-01	1.601567e-01
3.400000204002686e-01	1.601249e-01
3.400000212008056e-01	1.600636e-01
3.400000228018796e-01	1.599519e-01
3.400000260040278e-01	1.597572e-01
3.400000324083241e-01	1.594131e-01
3.400000452169167e-01	1.587360e-01
3.400000708341018e-01	1.573595e-01
3.400001220684722e-01	1.548966e-01
3.400001669342259e-01	1.533797e-01
3.400002152208974e-01	1.524280e-01
3.400002608628242e-01	1.518264e-01
3.400003022403263e-01	1.513941e-01
3.400003344220979e-01	1.511451e-01
3.400003686950143e-01	1.509691e-01
3.400004054004019e-01	1.508538e-01
3.400004788111771e-01	1.507368e-01
3.400005887153759e-01	1.506703e-01
3.400008085237736e-01	1.506438e-01
3.400011069849840e-01	1.506408e-01
3.400017039074048e-01	1.506413e-01
3.490001500000000e-01	1.506411e-01
3.500000000000000e-01	1.506412e-01
3.500000010000001e-01	1.519105e-01
3.500000030000001e-01	1.544828e-01
3.500000060000000e-01	1.584142e-01
3.500000100000000e-01	1.637263e-01
3.500000104000000e-01	1.637605e-01
3.500000112000000e-01	1.638213e-01
3.500000128000000e-01	1.639117e-01
3.500000160000000e-01	1.640075e-01
3.500000224000000e-01	1.640310e-01
3.500000325793678e-01	1.638852e-01
3.500000437759586e-01	1.636285e-01
3.500000573703392e-01	1.632741e-01
3.500000784208895e-01	1.627064e-01
3.500001205219902e-01	1.616140e-01
3.500002047241915e-01	1.597524e-01
3.500003179554109e-01	1.579192e-01
3.500004227144965e-01	1.568775e-01
3.500005427206831e-01	1.562480e-01
3.500006711956336e-01	1.559243e-01
3.500008428942680e-01	1.557488e-01
3.500010535192143e-01	1.556771e-01
3.500013633003466e-01	1.556540e-01
3.500018107526016e-01	1.556497e-01
3.600000000000000e-01	1.556497e-01
3.600000010000000e-01	1.610421e-01
3.600000030000000e-01	1.719662e-01
3.600000060000000e-01	1.886404e-01
3.600000100000000e-01	2.111355e-01
3.600000104000000e-01	2.097330e-01
3.600000112000000e-01	2.068795e-01
3.600000128000000e-01	2.009747e-01
3.600000160000000e-01	1.886156e-01
3.600000200000000e-01	1.725907e-01
3.600000204000000e-01	1.724716e-01
3.600000212000000e-01	1.722429e-01
3.600000228000000e-01	1.718296e-01
3.600000260000001e-01	1.711149e-01
3.600000324000002e-01	1.698611e-01
3.600000452000003e-01	1.676332e-01
3.600000708000007e-01	1.640674e-01
3.600000948495098e-01	1.620441e-01
3.600001166267378e-01	1.612580e-01
3.600001401782326e-01	1.608528e-01
3.600001655852486e-01	1.606138e-01
3.600001837753606e-01	1.606140e-01
3.600002059188472e-01	1.607561e-01
3.600002299523672e-01	1.609259e-01
3.600002556490748e-01	1.610328e-01
3.600002850875467e-01	1.610696e-01
3.600003107652034e-01	1.610726e-01
3.600003417485731e-01	1.610695e-01
3.600003750059787e-01	1.610669e-01
3.600004276800838e-01	1.610649e-01
3.600005009920709e-01	1.610640e-01
3.600031490390517e-01	1.610639e-01
3.600057970860324e-01	1.610638e-01
3.600084451330131e-01	1.610637e-01
3.600110931799938e-01	1.610637e-01
3.600137412269745e-01	1.610637e-01
3.600163892739552e-01	1.610637e-01
3.600190373209360e-01	1.610638e-01
3.700000000000001e-01	1.610638e-01
3.700000010000000e-01	1.623334e-01
3.700000030000000e-01	1.649070e-01
3.700000060000000e-01	1.688421e-01
3.700000100000000e-01	1.741613e-01
3.700000104000000e-01	1.741966e-01
3.700000112000000e-01	1.742592e-01
3.700000128000000e-01	1.743535e-01
3.700000160000000e-01	1.744568e-01
3.700000224000000e-01	1.744933e-01
3.700000325777101e-01	1.743644e-01
3.700000437763807e-01	1.741209e-01
3.700000573521899e-01	1.737771e-01
3.700000781386592e-01	1.732233e-01
3.700001197115977e-01	1.721443e-01
3.700002028574747e-01	1.702919e-01
3.700003167255944e-01	1.684268e-01
3.700004209881667e-01	1.673762e-01
3.700005414316712e-01	1.667363e-01
3.700006690828368e-01	1.664098e-01
3.700008408499948e-01	1.662313e-01
3.700010498851191e-01	1.661586e-01
3.700013589316105e-01	1.661348e-01
3.700018016579337e-01	1.661304e-01
3.800000000000000e-01	1.661303e-01
3.800000010000000e-01	1.687459e-01
3.800000030000000e-01	1.740469e-01
3.800000060000000e-01	1.821465e-01
3.800000100000000e-01	1.930863e-01
3.800000104000000e-01	1.926536e-01
3.800000112000000e-01	1.917655e-01
3.800000128000000e-01	1.899010e-01
3.800000160000000e-01	1.859588e-01
3.800000200000000e-01	1.808361e-01
3.800000204000000e-01	1.808058e-01
3.800000212000000e-01	1.807476e-01
3.800000228000000e-01	1.806413e-01
3.800000260000000e-01	1.804560e-01
3.800000324000000e-01	1.801274e-01
3.800000452000000e-01	1.794739e-01
3.800000708000000e-01	1.781261e-01
3.800001219999999e-01	1.756833e-01
3.800001664734969e-01	1.741729e-01
3.800002144748519e-01	1.732029e-01
3.800002542691742e-01	1.726529e-01
3.800002977605056e-01	1.721691e-01
3.800003322136003e-01	1.718821e-01
3.800003659772531e-01	1.716967e-01
3.800004018619014e-01	1.715764e-01
3.800004736311980e-01	1.714547e-01
3.800005965837018e-01	1.713777e-01
3.800008267910017e-01	1.713498e-01
3.800011230480073e-01	1.713475e-01
3.800017155620185e-01	1.713480e-01
3.900000000000000e-01	1.713479e-01
3.900000010000000e-01	1.726176e-01
3.900000030000000e-01	1.751916e-01
3.900000060000000e-01	1.791276e-01
3.900000100000000e-01	1.844490e-01
3.900000104000000e-01	1.844846e-01
3.900000112000000e-01	1.845479e-01
3.900000128000000e-01	1.846435e-01
3.900000160000000e-01	1.847495e-01
3.900000224000000e-01	1.847916e-01
3.900000325765325e-01	1.846710e-01
3.900000437775428e-01	1.844355e-01
3.900000573355864e-01	1.841004e-01
3.900000778682709e-01	1.835631e-01
3.900001189336399e-01	1.825082e-01
3.900002010643779e-01	1.806830e-01
3.900003155512374e-01	1.787979e-01
3.900004193352934e-01	1.777398e-01
3.900005402074578e-01	1.770879e-01
3.900006670743799e-01	1.767570e-01
3.900008389198028e-01	1.765745e-01
3.900010464454242e-01	1.765002e-01
3.900013548118115e-01	1.764756e-01
3.900017930743483e-01	1.764710e-01
4.000000000000000e-01	1.764709e-01
4.000000004409606e-01	1.810676e-01
4.000000013228818e-01	1.903433e-01
4.000000030867241e-01	2.092081e-01
4.000000066144087e-01	2.475837e-01
4.000000100000000e-01	2.847989e-01
4.000000103385591e-01	2.819335e-01
4.000000110156773e-01	2.761505e-01
4.000000123699138e-01	2.643466e-01
4.000000150783868e-01	2.400802e-01
4.000000162140128e-01	2.294255e-01
4.000000177287480e-01	2.145784e-01
4.000000200000000e-01	1.919911e-01
4.000000206813756e-01	1.914410e-01
4.000000215898764e-01	1.907395e-01
4.000000234068780e-01	1.894275e-01
4.000000270408812e-01	1.870560e-01
4.000000343088877e-01	1.830707e-01
4.000000447704753e-01	1.789269e-01
4.000000552765469e-01	1.766715e-01
4.000000658176672e-01	1.757803e-01
4.000000784576446e-01	1.753960e-01
4.000000960463825e-01	1.756098e-01
4.000001111862139e-01	1.763694e-01
4.000001286115703e-01	1.773390e-01
4.000001460584098e-01	1.780489e-01
4.000001691654230e-01	1.787400e-01
4.000001881197802e-01	1.792080e-01
4.000002120866314e-01	1.796784e-01
4.000002382909341e-01	1.800184e-01
4.000002678055144e-01	1.801990e-01
4.000002983136330e-01	1.802632e-01
4.000003218892754e-01	1.802782e-01
4.000003944944477e-01	1.802866e-01
4.100000000000000e-01	1.802873e-01
4.100000010000000e-01	1.815581e-01
4.100000030000000e-01	1.841363e-01
4.100000060000000e-01	1.880840e-01
4.100000100000000e-01	1.934273e-01
4.100000104000000e-01	1.934657e-01
4.100000112000000e-01	1.935345e-01
4.100000128000000e-01	1.936404e-01
4.100000160000000e-01	1.937640e-01
4.100000224000000e-01	1.938317e-01
4.100000325757684e-01	1.937348e-01
4.100000437790035e-01	1.935085e-01
4.100000573216821e-01	1.931712e-01
4.100000776348326e-01	1.926269e-01
4.100001182611338e-01	1.915582e-01
4.100001995137360e-01	1.897057e-01
4.100003028837458e-01	1.879550e-01
4.100004119330127e-01	1.867955e-01
4.100005264691716e-01	1.861337e-01
4.100006573793352e-01	1.857682e-01
4.100008185715576e-01	1.855792e-01
4.100010280580966e-01	1.854960e-01
4.100013157533354e-01	1.854685e-01
4.100017485020485e-01	1.854629e-01
4.100040167721322e-01	1.854627e-01
4.200000000000000e-01	1.854627e-01
4.200000010000000e-01	1.880808e-01
4.200000030000000e-01	1.933911e-01
4.200000060000000e-01	2.015171e-01
4.200000100000000e-01	2.125067e-01
4.200000104000000e-01	2.120804e-01
4.200000112000000e-01	2.112044e-01
4.200000128000000e-01	2.093608e-01
4.200000160000000e-01	2.054501e-01
4.200000200000000e-01	2.003552e-01
4.200000204000001e-01	2.003262e-01
4.200000212000001e-01	2.002702e-01
4.200000228000001e-01	2.001678e-01
4.200000260000001e-01	1.999880e-01
4.200000324000002e-01	1.996654e-01
4.200000452000004e-01	1.990152e-01
4.200000708000007e-01	1.976629e-01
4.200001220000014e-01	1.952023e-01
4.200001662771473e-01	1.936834e-01
4.200002140082800e-01	1.927009e-01
4.200002523678523e-01	1.921523e-01
4.200002952468593e-01	1.916540e-01
4.200003289233134e-01	1.913597e-01
4.200003625926544e-01	1.911645e-01
4.200003981656372e-01	1.910379e-01
4.200004693116028e-01	1.909088e-01
4.200005882779696e-01	1.908277e-01
4.200008146668387e-01	1.907970e-01
4.200010999778115e-01	1.907942e-01
4.200016705997572e-01	1.907947e-01
4.300000000000000e-01	1.907947e-01
4.300000010000000e-01	1.920656e-01
4.300000030000000e-01	1.946440e-01
4.300000060000000e-01	1.985929e-01
4.300000100000000e-01	2.039382e-01
4.300000104000000e-01	2.039769e-01
4.300000112000000e-01	2.040464e-01
4.300000128000000e-01	2.041537e-01
4.300000160000000e-01	2.042800e-01
4.300000224000000e-01	2.043534e-01
4.300000325754109e-01	2.042649e-01
4.300000437815748e-01	2.040469e-01
4.300000573070485e-01	2.037186e-01
4.300000773714626e-01	2.031909e-01
4.300001175002909e-01	2.021465e-01
4.300001977579476e-01	2.003206e-01
4.300003006636172e-01	1.985670e-01
4.300004097473692e-01	1.973905e-01
4.300005240856938e-01	1.967163e-01
4.300006546518318e-01	1.963428e-01
4.300008149804510e-01	1.961492e-01
4.300010232795095e-01	1.960633e-01
4.300013085911171e-01	1.960347e-01
4.300017368913218e-01	1.960288e-01
4.300024808652639e-01	1.960285e-01
4.400000000000000e-01	1.960285e-01
4.400000010000000e-01	2.014278e-01
4.400000030000000e-01	2.123782e-01
4.400000060000000e-01	2.291280e-01
4.400000100000000e-01	2.517679e-01
4.400000104000000e-01	2.503846e-01
4.400000112000000e-01	2.475676e-01
4.400000128000000e-01	2.417292e-01
4.400000160000000e-01	2.294806e-01
4.400000200000000e-01	2.135649e-01
4.400000204000000e-01	2.134488e-01
4.400000212000000e-01	2.132251e-01
4.400000228000000e-01	2.128189e-01
4.400000260000000e-01	2.121134e-01
4.400000324000000e-01	2.108706e-01
4.400000452000000e-01	2.086496e-01
4.400000708000000e-01	2.050654e-01
4.400000948896560e-01	2.029918e-01
4.400001167641993e-01	2.021302e-01
4.400001415108729e-01	2.016166e-01
4.400001653216305e-01	2.013405e-01
4.400001815287335e-01	2.013240e-01
4.400002042407898e-01	2.014505e-01
4.400002284590230e-01	2.016007e-01
4.400002542310401e-01	2.016896e-01
4.400002833411343e-01	2.017141e-01
4.400003068312998e-01	2.017129e-01
4.400003378709348e-01	2.017075e-01
4.400003710392064e-01	2.017037e-01
4.400004256785736e-01	2.017010e-01
4.400004982551400e-01	2.016999e-01
4.400015143270700e-01	2.016997e-01
4.498701200000000e-01	2.016997e-01
4.500000000000000e-01	2.016997e-01
4.500000010000000e-01	2.029709e-01
4.500000030000000e-01	2.055506e-01
4.500000060000000e-01	2.095031e-01
4.500000100000000e-01	2.148556e-01
4.500000104000000e-01	2.148953e-01
4.500000112000000e-01	2.149667e-01
4.500000128000000e-01	2.150779e-01
4.500000160000000e-01	2.152118e-01
4.500000224000000e-01	2.152986e-01
4.500000325755110e-01	2.152275e-01
4.500000437850186e-01	2.150235e-01
4.500000572931168e-01	2.147065e-01
4.500000771041968e-01	2.141932e-01
4.500001167263569e-01	2.131632e-01
4.500001959706771e-01	2.113463e-01
4.500002984107148e-01	2.095781e-01
4.500004075322804e-01	2.083822e-01
4.500005216781843e-01	2.076970e-01
4.500006518997455e-01	2.073169e-01
4.500008113636348e-01	2.071197e-01
4.500010184677237e-01	2.070317e-01
4.500013013954749e-01	2.070021e-01
4.500017252514375e-01	2.069959e-01
4.500024572354129e-01	2.069956e-01
4.600000000000000e-01	2.069956e-01
4.600000009949978e-01	2.096012e-01
4.600000029849933e-01	2.148882e-01
4.600000060200090e-01	2.231191e-01
4.600000100000000e-01	2.340732e-01
4.600000103979991e-01	2.336518e-01
4.600000111939973e-01	2.327857e-01
4.600000127859937e-01	2.309623e-01
4.600000159699865e-01	2.270908e-01
4.600000200000000e-01	2.219796e-01
4.600000204030014e-01	2.219521e-01
4.600000212090041e-01	2.218989e-01
4.600000228210095e-01	2.218016e-01
4.600000260450203e-01	2.216308e-01
4.600000324930418e-01	2.213225e-01
4.600000453890850e-01	2.206924e-01
4.600000711811714e-01	2.193612e-01
4.600001227653440e-01	2.169144e-01
4.600001671890412e-01	2.153971e-01
4.600002140259708e-01	2.144201e-01
4.600002505066292e-01	2.138779e-01
4.600002924487102e-01	2.133643e-01
