Freq.	V(nc_01)
1.68655302538845e+03	(-1.75812374656537e+01dB,-4.11463617398958e+01°)
1.69044093164297e+03	(-1.75899076534410e+01dB,-4.12117400720612e+01°)
1.69433780044704e+03	(-1.75986004667679e+01dB,-4.12771382558285e+01°)
1.69824365246145e+03	(-1.76073159192589e+01dB,-4.13425559563163e+01°)
1.70215850839466e+03	(-1.76160540243101e+01dB,-4.14079928381319e+01°)
1.70608238900283e+03	(-1.76248147950893e+01dB,-4.14734485653863e+01°)
1.71001531508999e+03	(-1.76335982445354e+01dB,-4.15389228017011e+01°)
1.71395730750813e+03	(-1.76424043853572e+01dB,-4.16044152102133e+01°)
1.71790838715729e+03	(-1.76512332300340e+01dB,-4.16699254535908e+01°)
1.72186857498571e+03	(-1.76600847908133e+01dB,-4.17354531940275e+01°)
1.72583789198990e+03	(-1.76689590797131e+01dB,-4.18009980932746e+01°)
1.72981635921480e+03	(-1.76778561085185e+01dB,-4.18665598126241e+01°)
1.73380399775384e+03	(-1.76867758887829e+01dB,-4.19321380129344e+01°)
1.73780082874907e+03	(-1.76957184318270e+01dB,-4.19977323546313e+01°)
1.74180687339131e+03	(-1.77046837487384e+01dB,-4.20633424977188e+01°)
1.74582215292020e+03	(-1.77136718503712e+01dB,-4.21289681017881e+01°)
1.74984668862435e+03	(-1.77226827473454e+01dB,-4.21946088260250e+01°)
1.75388050184146e+03	(-1.77317164500467e+01dB,-4.22602643292203e+01°)
1.75792361395839e+03	(-1.77407729686258e+01dB,-4.23259342697777e+01°)
1.76197604641132e+03	(-1.77498523129978e+01dB,-4.23916183057181e+01°)
1.76603782068586e+03	(-1.77589544928427e+01dB,-4.24573160946994e+01°)
1.77010895831711e+03	(-1.77680795176039e+01dB,-4.25230272940145e+01°)
1.77418948088986e+03	(-1.77772273964882e+01dB,-4.25887515606033e+01°)
1.77827941003861e+03	(-1.77863981384660e+01dB,-4.26544885510661e+01°)
1.78237876744778e+03	(-1.77955917522701e+01dB,-4.27202379216666e+01°)
1.78648757485174e+03	(-1.78048082463950e+01dB,-4.27859993283392e+01°)
1.79060585403498e+03	(-1.78140476290984e+01dB,-4.28517724267097e+01°)
1.79473362683221e+03	(-1.78233099083987e+01dB,-4.29175568720889e+01°)
1.79887091512847e+03	(-1.78325950920761e+01dB,-4.29833523194931e+01°)
1.80301774085925e+03	(-1.78419031876715e+01dB,-4.30491584236476e+01°)
1.80717412601061e+03	(-1.78512342024866e+01dB,-4.31149748389961e+01°)
1.81134009261929e+03	(-1.78605881435835e+01dB,-4.31808012197126e+01°)
1.81551566277282e+03	(-1.78699650177844e+01dB,-4.32466372197068e+01°)
1.81970085860967e+03	(-1.78793648316705e+01dB,-4.33124824926314e+01°)
1.82389570231932e+03	(-1.78887875915837e+01dB,-4.33783366919019e+01°)
1.82810021614242e+03	(-1.78982333036242e+01dB,-4.34441994706911e+01°)
1.83231442237089e+03	(-1.79077019736515e+01dB,-4.35100704819490e+01°)
1.83653834334803e+03	(-1.79171936072840e+01dB,-4.35759493784073e+01°)
1.84077200146863e+03	(-1.79267082098979e+01dB,-4.36418358125880e+01°)
1.84501541917915e+03	(-1.79362457866287e+01dB,-4.37077294368175e+01°)
1.84926861897775e+03	(-1.79458063423688e+01dB,-4.37736299032270e+01°)
1.85353162341449e+03	(-1.79553898817694e+01dB,-4.38395368637722e+01°)
1.85780445509137e+03	(-1.79649964092386e+01dB,-4.39054499702325e+01°)
1.86208713666254e+03	(-1.79746259289423e+01dB,-4.39713688742263e+01°)
1.86637969083434e+03	(-1.79842784448034e+01dB,-4.40372932272185e+01°)
1.87068214036547e+03	(-1.79939539605024e+01dB,-4.41032226805319e+01°)
1.87499450806709e+03	(-1.80036524794765e+01dB,-4.41691568853530e+01°)
1.87931681680294e+03	(-1.80133740049190e+01dB,-4.42350954927370e+01°)
1.88364908948947e+03	(-1.80231185397811e+01dB,-4.43010381536324e+01°)
1.88799134909596e+03	(-1.80328860867695e+01dB,-4.43669845188723e+01°)
1.89234361864464e+03	(-1.80426766483485e+01dB,-4.44329342391994e+01°)
1.89670592121081e+03	(-1.80524902267369e+01dB,-4.44988869652558e+01°)
1.90107827992297e+03	(-1.80623268239114e+01dB,-4.45648423476159e+01°)
1.90546071796291e+03	(-1.80721864416041e+01dB,-4.46308000367778e+01°)
1.90985325856590e+03	(-1.80820690813033e+01dB,-4.46967596831783e+01°)
1.91425592502075e+03	(-1.80919747442532e+01dB,-4.47627209372051e+01°)
1.91866874066995e+03	(-1.81019034314544e+01dB,-4.48286834492020e+01°)
1.92309172890982e+03	(-1.81118551436626e+01dB,-4.48946468694770e+01°)
1.92752491319060e+03	(-1.81218298813899e+01dB,-4.49606108483173e+01°)
1.93196831701658e+03	(-1.81318276449045e+01dB,-4.50265750359953e+01°)
1.93642196394627e+03	(-1.81418484342295e+01dB,-4.50925390827738e+01°)
1.94088587759244e+03	(-1.81518922491450e+01dB,-4.51585026389249e+01°)
1.94536008162232e+03	(-1.81619590891864e+01dB,-4.52244653547307e+01°)
1.94984459975770e+03	(-1.81720489536447e+01dB,-4.52904268804951e+01°)
1.95433945577505e+03	(-1.81821618415670e+01dB,-4.53563868665537e+01°)
1.95884467350564e+03	(-1.81922977517569e+01dB,-4.54223449632861e+01°)
1.96336027683570e+03	(-1.82024566827733e+01dB,-4.54883008211183e+01°)
1.96788628970650e+03	(-1.82126386329308e+01dB,-4.55542540905341e+01°)
1.97242273611451e+03	(-1.82228436003014e+01dB,-4.56202044220917e+01°)
1.97696964011151e+03	(-1.82330715827122e+01dB,-4.56861514664226e+01°)
1.98152702580475e+03	(-1.82433225777474e+01dB,-4.57520948742489e+01°)
1.98609491735702e+03	(-1.82535965827468e+01dB,-4.58180342963852e+01°)
1.99067333898684e+03	(-1.82638935948072e+01dB,-4.58839693837533e+01°)
1.99526231496853e+03	(-1.82742136107821e+01dB,-4.59498997873914e+01°)
1.99986186963239e+03	(-1.82845566272814e+01dB,-4.60158251584587e+01°)
2.00447202736481e+03	(-1.82949226406723e+01dB,-4.60817451482504e+01°)
2.00909281260837e+03	(-1.83053116470788e+01dB,-4.61476594082024e+01°)
2.01372424986203e+03	(-1.83157236423820e+01dB,-4.62135675899012e+01°)
2.01836636368120e+03	(-1.83261586222209e+01dB,-4.62794693450978e+01°)
2.02301917867791e+03	(-1.83366165819916e+01dB,-4.63453643257096e+01°)
2.02768271952092e+03	(-1.83470975168488e+01dB,-4.64112521838382e+01°)
2.03235701093586e+03	(-1.83576014217035e+01dB,-4.64771325717635e+01°)
2.03704207770536e+03	(-1.83681282912272e+01dB,-4.65430051419768e+01°)
2.04173794466917e+03	(-1.83786781198475e+01dB,-4.66088695471612e+01°)
2.04644463672431e+03	(-1.83892509017526e+01dB,-4.66747254402280e+01°)
2.05116217882520e+03	(-1.83998466308885e+01dB,-4.67405724743061e+01°)
2.05589059598378e+03	(-1.84104653009606e+01dB,-4.68064103027608e+01°)
2.06062991326963e+03	(-1.84211069054341e+01dB,-4.68722385792006e+01°)
2.06538015581016e+03	(-1.84317714375328e+01dB,-4.69380569574812e+01°)
2.07014134879067e+03	(-1.84424588902422e+01dB,-4.70038650917281e+01°)
2.07491351745454e+03	(-1.84531692563069e+01dB,-4.70696626363308e+01°)
2.07969668710332e+03	(-1.84639025282321e+01dB,-4.71354492459581e+01°)
2.08449088309692e+03	(-1.84746586982843e+01dB,-4.72012245755682e+01°)
2.08929613085367e+03	(-1.84854377584913e+01dB,-4.72669882804174e+01°)
2.09411245585052e+03	(-1.84962397006421e+01dB,-4.73327400160657e+01°)
2.09893988362315e+03	(-1.85070645162879e+01dB,-4.73984794383894e+01°)
2.10377843976610e+03	(-1.85179121967421e+01dB,-4.74642062035883e+01°)
2.10862814993291e+03	(-1.85287827330804e+01dB,-4.75299199681937e+01°)
2.11348903983627e+03	(-1.85396761161425e+01dB,-4.75956203890832e+01°)
2.11836113524812e+03	(-1.85505923365297e+01dB,-4.76613071234751e+01°)
2.12324446199984e+03	(-1.85615313846093e+01dB,-4.77269798289597e+01°)
2.12813904598233e+03	(-1.85724932505109e+01dB,-4.77926381634833e+01°)
2.13304491314619e+03	(-1.85834779241300e+01dB,-4.78582817853793e+01°)
2.13796208950185e+03	(-1.85944853951262e+01dB,-4.79239103533579e+01°)
2.14289060111967e+03	(-1.86055156529253e+01dB,-4.79895235265303e+01°)
2.14783047413015e+03	(-1.86165686867188e+01dB,-4.80551209644089e+01°)
2.15278173472399e+03	(-1.86276444854636e+01dB,-4.81207023269123e+01°)
2.15774440915228e+03	(-1.86387430378849e+01dB,-4.81862672743874e+01°)
2.16271852372663e+03	(-1.86498643324745e+01dB,-4.82518154676075e+01°)
2.16770410481931e+03	(-1.86610083574922e+01dB,-4.83173465677830e+01°)
2.17270117886335e+03	(-1.86721751009648e+01dB,-4.83828602365657e+01°)
2.17770977235277e+03	(-1.86833645506900e+01dB,-4.84483561360726e+01°)
2.18272991184261e+03	(-1.86945766942330e+01dB,-4.85138339288735e+01°)
2.18776162394916e+03	(-1.87058115189294e+01dB,-4.85792932780156e+01°)
2.19280493535005e+03	(-1.87170690118852e+01dB,-4.86447338470247e+01°)
2.19785987278443e+03	(-1.87283491599773e+01dB,-4.87101552999171e+01°)
2.20292646305306e+03	(-1.87396519498537e+01dB,-4.87755573012032e+01°)
2.20800473301850e+03	(-1.87509773679342e+01dB,-4.88409395158994e+01°)
2.21309470960524e+03	(-1.87623254004115e+01dB,-4.89063016095372e+01°)
2.21819641979982e+03	(-1.87736960332512e+01dB,-4.89716432481692e+01°)
2.22330989065100e+03	(-1.87850892521922e+01dB,-4.90369640983759e+01°)
2.22843514926990e+03	(-1.87965050427484e+01dB,-4.91022638272822e+01°)
2.23357222283013e+03	(-1.88079433902075e+01dB,-4.91675421025525e+01°)
2.23872113856794e+03	(-1.88194042796337e+01dB,-4.92327985924126e+01°)
2.24388192378236e+03	(-1.88308876958662e+01dB,-4.92980329656449e+01°)
2.24905460583538e+03	(-1.88423936235215e+01dB,-4.93632448916072e+01°)
2.25423921215202e+03	(-1.88539220469936e+01dB,-4.94284340402374e+01°)
2.25943577022057e+03	(-1.88654729504537e+01dB,-4.94936000820554e+01°)
2.26464430759265e+03	(-1.88770463178523e+01dB,-4.95587426881816e+01°)
2.26986485188341e+03	(-1.88886421329186e+01dB,-4.96238615303363e+01°)
2.27509743077166e+03	(-1.89002603791620e+01dB,-4.96889562808512e+01°)
2.28034207200001e+03	(-1.89119010398722e+01dB,-4.97540266126766e+01°)
2.28559880337502e+03	(-1.89235640981206e+01dB,-4.98190721993920e+01°)
2.29086765276736e+03	(-1.89352495367599e+01dB,-4.98840927152073e+01°)
2.29614864811195e+03	(-1.89469573384263e+01dB,-4.99490878349790e+01°)
2.30144181740809e+03	(-1.89586874855386e+01dB,-5.00140572342102e+01°)
2.30674718871965e+03	(-1.89704399603002e+01dB,-5.00790005890645e+01°)
2.31206479017518e+03	(-1.89822147446986e+01dB,-5.01439175763673e+01°)
2.31739464996806e+03	(-1.89940118205073e+01dB,-5.02088078736188e+01°)
2.32273679635669e+03	(-1.90058311692863e+01dB,-5.02736711590014e+01°)
2.32809125766459e+03	(-1.90176727723822e+01dB,-5.03385071113839e+01°)
2.33345806228058e+03	(-1.90295366109289e+01dB,-5.04033154103275e+01°)
2.33883723865893e+03	(-1.90414226658500e+01dB,-5.04680957361028e+01°)
2.34422881531950e+03	(-1.90533309178568e+01dB,-5.05328477696827e+01°)
2.34963282084788e+03	(-1.90652613474521e+01dB,-5.05975711927651e+01°)
2.35504928389558e+03	(-1.90772139349291e+01dB,-5.06622656877708e+01°)
2.36047823318015e+03	(-1.90891886603722e+01dB,-5.07269309378500e+01°)
2.36591969748533e+03	(-1.91011855036581e+01dB,-5.07915666268931e+01°)
2.37137370566122e+03	(-1.91132044444577e+01dB,-5.08561724395401e+01°)
2.37684028662445e+03	(-1.91252454622348e+01dB,-5.09207480611806e+01°)
2.38231946935826e+03	(-1.91373085362486e+01dB,-5.09852931779669e+01°)
2.38781128291274e+03	(-1.91493936455542e+01dB,-5.10498074768216e+01°)
2.39331575640495e+03	(-1.91615007690028e+01dB,-5.11142906454382e+01°)
2.39883291901905e+03	(-1.91736298852428e+01dB,-5.11787423722930e+01°)
2.40436280000650e+03	(-1.91857809727213e+01dB,-5.12431623466517e+01°)
2.40990542868616e+03	(-1.91979540096842e+01dB,-5.13075502585761e+01°)
2.41546083444450e+03	(-1.92101489741767e+01dB,-5.13719057989261e+01°)
2.42102904673574e+03	(-1.92223658440456e+01dB,-5.14362286593751e+01°)
2.42661009508197e+03	(-1.92346045969395e+01dB,-5.15005185324138e+01°)
2.43220400907337e+03	(-1.92468652103082e+01dB,-5.15647751113477e+01°)
2.43781081836831e+03	(-1.92591476614067e+01dB,-5.16289980903213e+01°)
2.44343055269353e+03	(-1.92714519272922e+01dB,-5.16931871643030e+01°)
2.44906324184430e+03	(-1.92837779848292e+01dB,-5.17573420291153e+01°)
2.45470891568458e+03	(-1.92961258106866e+01dB,-5.18214623814201e+01°)
2.46036760414718e+03	(-1.93084953813416e+01dB,-5.18855479187407e+01°)
2.46603933723389e+03	(-1.93208866730780e+01dB,-5.19495983394551e+01°)
2.47172414501568e+03	(-1.93332996619893e+01dB,-5.20136133428137e+01°)
2.47742205763283e+03	(-1.93457343239787e+01dB,-5.20775926289404e+01°)
2.48313310529512e+03	(-1.93581906347601e+01dB,-5.21415358988386e+01°)
2.48885731828194e+03	(-1.93706685698588e+01dB,-5.22054428543977e+01°)
2.49459472694250e+03	(-1.93831681046124e+01dB,-5.22693131983977e+01°)
2.50034536169598e+03	(-1.93956892141728e+01dB,-5.23331466345206e+01°)
2.50610925303166e+03	(-1.94082318735055e+01dB,-5.23969428673496e+01°)
2.51188643150912e+03	(-1.94207960573926e+01dB,-5.24607016023823e+01°)
2.51767692775840e+03	(-1.94333817404314e+01dB,-5.25244225460275e+01°)
2.52348077248011e+03	(-1.94459888970365e+01dB,-5.25881054056168e+01°)
2.52929799644568e+03	(-1.94586175014427e+01dB,-5.26517498894166e+01°)
2.53512863049745e+03	(-1.94712675277020e+01dB,-5.27153557066182e+01°)
2.54097270554884e+03	(-1.94839389496874e+01dB,-5.27789225673553e+01°)
2.54683025258458e+03	(-1.94966317410941e+01dB,-5.28424501827101e+01°)
2.55270130266078e+03	(-1.95093458754381e+01dB,-5.29059382647088e+01°)
2.55858588690518e+03	(-1.95220813260599e+01dB,-5.29693865263394e+01°)
2.56448403651725e+03	(-1.95348380661243e+01dB,-5.30327946815511e+01°)
2.57039578276839e+03	(-1.95476160686202e+01dB,-5.30961624452545e+01°)
2.57632115700211e+03	(-1.95604153063640e+01dB,-5.31594895333381e+01°)
2.58226019063413e+03	(-1.95732357519992e+01dB,-5.32227756626664e+01°)
2.58821291515262e+03	(-1.95860773779976e+01dB,-5.32860205510871e+01°)
2.59417936211834e+03	(-1.95989401566603e+01dB,-5.33492239174344e+01°)
2.60015956316480e+03	(-1.96118240601194e+01dB,-5.34123854815402e+01°)
2.60615354999842e+03	(-1.96247290603370e+01dB,-5.34755049642257e+01°)
2.61216135439873e+03	(-1.96376551291100e+01dB,-5.35385820873276e+01°)
2.61818300821851e+03	(-1.96506022380666e+01dB,-5.36016165736805e+01°)
2.62421854338396e+03	(-1.96635703586712e+01dB,-5.36646081471385e+01°)
2.63026799189490e+03	(-1.96765594622231e+01dB,-5.37275565325714e+01°)
2.63633138582490e+03	(-1.96895695198585e+01dB,-5.37904614558726e+01°)
2.64240875732146e+03	(-1.97026005025514e+01dB,-5.38533226439626e+01°)
2.64850013860622e+03	(-1.97156523811151e+01dB,-5.39161398247975e+01°)
2.65460556197505e+03	(-1.97287251262015e+01dB,-5.39789127273639e+01°)
2.66072505979832e+03	(-1.97418187083051e+01dB,-5.40416410816971e+01°)
2.66685866452099e+03	(-1.97549330977613e+01dB,-5.41043246188744e+01°)
2.67300640866282e+03	(-1.97680682647491e+01dB,-5.41669630710250e+01°)
2.67916832481854e+03	(-1.97812241792919e+01dB,-5.42295561713346e+01°)
2.68534444565801e+03	(-1.97944008112579e+01dB,-5.42921036540462e+01°)
2.69153480392642e+03	(-1.98075981303622e+01dB,-5.43546052544680e+01°)
2.69773943244442e+03	(-1.98208161061667e+01dB,-5.44170607089740e+01°)
2.70395836410835e+03	(-1.98340547080831e+01dB,-5.44794697550156e+01°)
2.71019163189034e+03	(-1.98473139053709e+01dB,-5.45418321311133e+01°)
2.71643926883858e+03	(-1.98605936671423e+01dB,-5.46041475768746e+01°)
2.72270130807741e+03	(-1.98738939623604e+01dB,-5.46664158329897e+01°)
2.72897778280754e+03	(-1.98872147598408e+01dB,-5.47286366412333e+01°)
2.73526872630621e+03	(-1.99005560282543e+01dB,-5.47908097444776e+01°)
2.74157417192738e+03	(-1.99139177361265e+01dB,-5.48529348866908e+01°)
2.74789415310189e+03	(-1.99272998518384e+01dB,-5.49150118129357e+01°)
2.75422870333766e+03	(-1.99407023436298e+01dB,-5.49770402693854e+01°)
2.76057785621984e+03	(-1.99541251795986e+01dB,-5.50390200033187e+01°)
2.76694164541100e+03	(-1.99675683277011e+01dB,-5.51009507631199e+01°)
2.77332010465133e+03	(-1.99810317557562e+01dB,-5.51628322982963e+01°)
2.77971326775878e+03	(-1.99945154314439e+01dB,-5.52246643594696e+01°)
2.78612116862926e+03	(-2.00080193223068e+01dB,-5.52864466983811e+01°)
2.79254384123682e+03	(-2.00215433957526e+01dB,-5.53481790679020e+01°)
2.79898131963385e+03	(-2.00350876190530e+01dB,-5.54098612220261e+01°)
2.80543363795120e+03	(-2.00486519593474e+01dB,-5.54714929158838e+01°)
2.81190083039842e+03	(-2.00622363836423e+01dB,-5.55330739057398e+01°)
2.81838293126393e+03	(-2.00758408588115e+01dB,-5.55946039489894e+01°)
2.82487997491519e+03	(-2.00894653516008e+01dB,-5.56560828041807e+01°)
2.83139199579886e+03	(-2.01031098286261e+01dB,-5.57175102309999e+01°)
2.83791902844103e+03	(-2.01167742563747e+01dB,-5.57788859902801e+01°)
2.84446110744739e+03	(-2.01304586012078e+01dB,-5.58402098440054e+01°)
2.85101826750338e+03	(-2.01441628293605e+01dB,-5.59014815553121e+01°)
2.85759054337442e+03	(-2.01578869069439e+01dB,-5.59627008884950e+01°)
2.86417796990605e+03	(-2.01716307999453e+01dB,-5.60238676090048e+01°)
2.87078058202416e+03	(-2.01853944742299e+01dB,-5.60849814834543e+01°)
2.87739841473514e+03	(-2.01991778955423e+01dB,-5.61460422796226e+01°)
2.88403150312607e+03	(-2.02129810295060e+01dB,-5.62070497664510e+01°)
2.89067988236494e+03	(-2.02268038416267e+01dB,-5.62680037140535e+01°)
2.89734358770079e+03	(-2.02406462972922e+01dB,-5.63289038937147e+01°)
2.90402265446391e+03	(-2.02545083617741e+01dB,-5.63897500778949e+01°)
2.91071711806607e+03	(-2.02683900002275e+01dB,-5.64505420402262e+01°)
2.91742701400063e+03	(-2.02822911776946e+01dB,-5.65112795555246e+01°)
2.92415237784279e+03	(-2.02962118591035e+01dB,-5.65719623997836e+01°)
2.93089324524978e+03	(-2.03101520092718e+01dB,-5.66325903501846e+01°)
2.93764965196099e+03	(-2.03241115929045e+01dB,-5.66931631850880e+01°)
2.94442163379821e+03	(-2.03380905745988e+01dB,-5.67536806840489e+01°)
2.95120922666584e+03	(-2.03520889188415e+01dB,-5.68141426278038e+01°)
2.95801246655100e+03	(-2.03661065900145e+01dB,-5.68745487982910e+01°)
2.96483138952379e+03	(-2.03801435523903e+01dB,-5.69348989786291e+01°)
2.97166603173747e+03	(-2.03941997701393e+01dB,-5.69951929531435e+01°)
2.97851642942864e+03	(-2.04082752073273e+01dB,-5.70554305073543e+01°)
2.98538261891740e+03	(-2.04223698279163e+01dB,-5.71156114279764e+01°)
2.99226463660763e+03	(-2.04364835957676e+01dB,-5.71757355029285e+01°)
2.99916251898709e+03	(-2.04506164746424e+01dB,-5.72358025213336e+01°)
3.00607630262767e+03	(-2.04647684282012e+01dB,-5.72958122735120e+01°)
3.01300602418556e+03	(-2.04789394200080e+01dB,-5.73557645509973e+01°)
3.01995172040145e+03	(-2.04931294135289e+01dB,-5.74156591465251e+01°)
3.02691342810074e+03	(-2.05073383721345e+01dB,-5.74754958540418e+01°)
3.03389118419370e+03	(-2.05215662590991e+01dB,-5.75352744686973e+01°)
3.04088502567571e+03	(-2.05358130376068e+01dB,-5.75949947868649e+01°)
3.04789498962741e+03	(-2.05500786707465e+01dB,-5.76546566061208e+01°)
3.05492111321494e+03	(-2.05643631215168e+01dB,-5.77142597252578e+01°)
3.06196343369011e+03	(-2.05786663528258e+01dB,-5.77738039442825e+01°)
3.06902198839058e+03	(-2.05929883274928e+01dB,-5.78332890644174e+01°)
3.07609681474013e+03	(-2.06073290082496e+01dB,-5.78927148881047e+01°)
3.08318795024878e+03	(-2.06216883577407e+01dB,-5.79520812190014e+01°)
3.09029543251301e+03	(-2.06360663385256e+01dB,-5.80113878619859e+01°)
3.09741929921600e+03	(-2.06504629130784e+01dB,-5.80706346231529e+01°)
3.10455958812778e+03	(-2.06648780437910e+01dB,-5.81298213098227e+01°)
3.11171633710544e+03	(-2.06793116929726e+01dB,-5.81889477305346e+01°)
3.11888958409335e+03	(-2.06937638228512e+01dB,-5.82480136950492e+01°)
3.12607936712337e+03	(-2.07082343955752e+01dB,-5.83070190143526e+01°)
3.13328572431500e+03	(-2.07227233732145e+01dB,-5.83659635006546e+01°)
3.14050869387563e+03	(-2.07372307177599e+01dB,-5.84248469673843e+01°)
3.14774831410073e+03	(-2.07517563911268e+01dB,-5.84836692291995e+01°)
3.15500462337404e+03	(-2.07663003551558e+01dB,-5.85424301019866e+01°)
3.16227766016779e+03	(-2.07808625716124e+01dB,-5.86011294028540e+01°)
3.16956746304290e+03	(-2.07954430021886e+01dB,-5.86597669501347e+01°)
3.17687407064918e+03	(-2.08100416085047e+01dB,-5.87183425633912e+01°)
